frame.time_epoch,frame.len,ip.src,ip.dst,ip.proto,udp.srcport,udp.dstport,tcp.srcport,tcp.dstport
1776822010.425843,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822010.461805,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822010.518578,60,,,,,,,
1776822010.537439,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822010.565842,60,,,,,,,
1776822010.578644,60,,,,,,,
1776822010.590595,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822010.590869,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822010.593844,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822010.631458,1065,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822010.631565,1085,,,,,,,
1776822010.631565,160,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822010.631566,180,,,,,,,
1776822010.631971,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822010.677983,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822010.691321,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822010.698825,339,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822010.698842,359,,,,,,,
1776822010.730775,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822010.733365,1470,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822010.733445,1490,,,,,,,
1776822010.733446,378,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822010.733446,398,,,,,,,
1776822010.735762,163,10.157.0.23,224.0.0.251,17,5353,5353,,
1776822010.747222,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822010.763979,60,,,,,,,
1776822010.767795,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822010.773027,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822010.841262,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822010.886225,1492,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822010.886229,60,,,,,,,
1776822010.886409,1512,,,,,,,
1776822010.886513,1146,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822010.886650,1166,,,,,,,
1776822010.893162,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822010.900171,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822010.960187,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822010.986231,60,,,,,,,
1776822011.055275,1062,10.157.0.62,224.0.0.251,17,5353,5353,,
1776822011.166788,60,,,,,,,
1776822011.204111,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822011.254455,60,,,,,,,
1776822011.279751,60,,,,,,,
1776822011.299746,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822011.332571,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822011.452933,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822011.461994,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822011.537258,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822011.591091,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822011.591439,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822011.611318,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822011.632344,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822011.661857,119,,,,,,,
1776822011.677967,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822011.691341,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822011.730781,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822011.747612,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822011.768064,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822011.773000,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822011.787860,60,,,,,,,
1776822011.841325,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822011.885499,1492,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822011.885500,1512,,,,,,,
1776822011.885562,1146,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822011.885564,1166,,,,,,,
1776822011.897723,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822011.900111,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822011.960274,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822012.204222,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822012.207319,110,,,,,,,
1776822012.299883,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822012.324433,70,,,,,,,
1776822012.332844,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822012.462558,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822012.470099,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822012.534422,339,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822012.534463,359,,,,,,,
1776822012.538119,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822012.591532,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822012.591895,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822012.632379,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822012.638380,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822012.678025,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822012.691740,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822012.730831,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822012.747067,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822012.768229,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822012.773327,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822012.794178,60,,,,,,,
1776822012.811807,60,,,,,,,
1776822012.841384,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822012.900174,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822012.902273,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822012.960285,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822013.126795,86,,,,,,,
1776822013.127176,78,,,,,,,
1776822013.204325,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822013.300033,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822013.332814,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822013.462418,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822013.487313,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822013.537928,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822013.591951,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822013.592335,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822013.633238,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822013.657059,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822013.662303,119,,,,,,,
1776822013.678089,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822013.692192,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822013.709709,137,,,,,,,
1776822013.730921,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822013.741080,1470,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822013.741087,1490,,,,,,,
1776822013.743434,163,10.157.0.23,224.0.0.251,17,5353,5353,,
1776822013.747375,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822013.768598,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822013.773551,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822013.841496,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822013.885624,1492,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822013.885626,1512,,,,,,,
1776822013.885640,1146,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822013.885741,1166,,,,,,,
1776822013.900225,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822013.911823,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822013.960348,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822014.204416,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822014.300181,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822014.333635,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822014.462152,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822014.504734,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822014.538227,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822014.592438,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822014.592889,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822014.634107,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822014.672873,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822014.678176,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822014.692651,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822014.730934,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822014.747524,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822014.768667,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822014.773285,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822014.841541,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822014.900336,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822014.917394,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822014.960386,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822015.204529,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822015.300365,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822015.333932,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822015.462270,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822015.531880,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822015.538421,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822015.592784,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822015.593126,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822015.635066,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822015.661919,119,,,,,,,
1776822015.678240,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822015.690307,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822015.693053,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822015.730988,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822015.747145,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822015.764290,60,,,,,,,
1776822015.768883,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822015.773585,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822015.841617,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822015.900376,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822015.923898,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822015.960407,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822016.204696,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822016.300489,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822016.331462,70,,,,,,,
1776822016.334367,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822016.462825,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822016.537098,1480,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822016.537116,1500,,,,,,,
1776822016.537221,1345,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822016.537240,1365,,,,,,,
1776822016.538817,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822016.550732,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822016.593287,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822016.593676,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822016.635953,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822016.678201,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822016.693520,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822016.717380,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822016.731055,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822016.747185,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822016.769209,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822016.773705,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822016.779596,60,,,,,,,
1776822016.841700,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822016.900436,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822016.925528,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822016.960421,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822017.204754,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822017.300679,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822017.335291,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822017.462666,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822017.538329,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822017.576390,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822017.593740,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822017.594036,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822017.636834,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822017.661908,119,,,,,,,
1776822017.678368,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822017.693929,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822017.731102,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822017.735960,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822017.747271,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822017.769353,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822017.774014,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822017.803553,60,,,,,,,
1776822017.841793,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822017.900671,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822017.929015,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822017.960444,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822018.184764,86,,,,,,,
1776822018.184817,78,,,,,,,
1776822018.204814,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822018.278492,97,10.157.0.44,224.0.0.251,17,5353,5353,,
1776822018.300886,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822018.335301,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822018.462951,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822018.518991,247,10.157.0.24,239.255.250.250,17,9131,9131,,
1776822018.538694,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822018.593639,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822018.594122,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822018.594430,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822018.637700,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822018.678379,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822018.694873,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822018.709556,137,,,,,,,
1776822018.731171,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822018.748211,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822018.752096,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822018.769532,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822018.774231,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822018.820659,858,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822018.820757,878,,,,,,,
1776822018.822396,163,10.157.0.23,224.0.0.251,17,5353,5353,,
1776822018.827556,60,,,,,,,
1776822018.841822,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822018.900584,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822018.932591,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822018.960519,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822019.073994,648,10.157.0.42,224.0.0.251,17,5353,5353,,
1776822019.137949,308,10.157.0.46,224.0.0.251,17,5353,5353,,
1776822019.169692,184,10.157.0.48,224.0.0.251,17,5353,5353,,
1776822019.173982,292,10.157.0.44,224.0.0.251,17,5353,5353,,
1776822019.174325,184,10.157.0.50,224.0.0.251,17,5353,5353,,
1776822019.204968,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822019.300953,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822019.335860,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822019.463230,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822019.538313,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822019.594661,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822019.595110,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822019.610849,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822019.638537,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822019.661889,119,,,,,,,
1776822019.678434,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822019.694885,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822019.731233,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822019.748140,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822019.770112,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822019.774330,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822019.777407,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822019.841849,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822019.851425,60,,,,,,,
1776822019.900622,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822019.935177,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822019.960529,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822020.205041,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822020.301154,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822020.337008,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822020.427457,60,,,,,,,
1776822020.462878,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822020.538389,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822020.595095,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822020.595437,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822020.628297,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822020.638782,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822020.678549,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822020.695310,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822020.731307,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822020.747968,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822020.770191,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822020.774448,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822020.796296,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822020.841912,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822020.875381,60,,,,,,,
1776822020.900686,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822020.940748,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822020.960574,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822021.205044,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822021.301304,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822021.337047,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822021.463208,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822021.539006,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822021.595552,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822021.595894,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822021.639568,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822021.655440,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822021.661120,119,,,,,,,
1776822021.678649,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822021.695829,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822021.731358,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822021.748243,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822021.770587,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822021.774706,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822021.814139,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822021.842000,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822021.900846,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822021.946230,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822021.960610,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822022.205220,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822022.301442,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822022.337465,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822022.463818,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822022.539188,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822022.595945,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822022.596274,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822022.640413,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822022.672634,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822022.678709,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822022.696783,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822022.731407,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822022.748377,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822022.760074,705,10.157.0.10,224.0.0.251,17,5353,5353,,
1776822022.760134,725,,,,,,,
1776822022.770430,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822022.774842,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822022.831067,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822022.842057,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822022.900795,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822022.949859,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822022.960755,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822023.205263,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822023.301615,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822023.337454,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822023.463402,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822023.539149,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822023.596513,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822023.596834,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822023.641303,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822023.661581,119,,,,,,,
1776822023.678792,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822023.690032,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822023.697281,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822023.709272,137,,,,,,,
1776822023.731449,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822023.747747,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822023.770584,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822023.774844,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822023.827694,60,,,,,,,
1776822023.842157,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822023.858127,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822023.900944,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822023.958408,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822023.960718,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822024.205308,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822024.301808,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822024.338060,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822024.463967,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822024.539414,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822024.596915,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822024.597231,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822024.642132,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822024.678902,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822024.697711,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822024.717171,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822024.731543,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822024.748290,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822024.770723,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822024.775287,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822024.842198,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822024.843162,60,,,,,,,
1776822024.875923,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822024.900996,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822024.960789,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822024.962951,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822025.205360,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822025.301899,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822025.338300,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822025.463475,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822025.539551,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822025.597311,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822025.597603,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822025.642945,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822025.661637,119,,,,,,,
1776822025.678949,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822025.698121,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822025.731616,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822025.735852,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822025.748496,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822025.770920,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822025.774939,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822025.842412,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822025.867086,60,,,,,,,
1776822025.892827,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822025.901006,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822025.960810,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822025.969510,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776822026.205358,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822026.302129,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776822026.339550,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776822026.463661,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822026.539490,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776822026.597818,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822026.598194,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822026.643638,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776822026.679036,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776822026.698666,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822026.731706,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776822026.748188,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776822026.761722,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776822026.771136,262,10.157.0.46,224.0.0.233,17,44051,8708,,
